year	month	day	tSnowMelt(mm)	CN	SR(m3/s)	PET(mm)	AET(mm)	Infil(mm)	BF(m3/s)	Discharge(m3/s)
2013.0	4.0	5.0	0	78.5523157243	2.57502598831	6.70078980985	0	0	3.59483828180	6.16986427011	
2013.0	4.0	6.0	0	78.4242903079	2.06002079065	5.20413161572	0	0	3.41509636771	5.47511715836	
2013.0	4.0	7.0	0	78.291596832	1.64801663252	5.97370950041	0	0	3.24434154932	4.89235818184	
2013.0	4.0	8.0	0	78.1543102440	1.31841330602	6.55581111840	0	0	3.08212447186	4.40053777787	
2013.0	4.0	9.0	0	78.0125077022	1.05473064481	8.57182541942	0	0	2.92801824826	3.98274889308	
2013.0	4.0	10.0	0	77.8662684937	0.84378451585	6.73105298283	0	0	2.78161733585	3.6254018517	
2013.0	4.0	11.0	0	77.7156739494	1.33406234432	5.29696698116	4.43078335665	0	2.64253646906	3.97659881338	
2013.0	4.0	12.0	0	77.5608073583	1.06724987546	5.01901401302	0.343575717388	0	2.51040964560	3.57765952106	
2013.0	4.0	13.0	0	77.4017538805	0.99099777816	4.36722434773	2.49135303577	0	2.38488916332	3.37588694148	
2013.0	4.0	14.0	0	77.2386004585	10.2683139221	3.47598114543	3.30002522238	6.89154668355	3.68729946890	13.9556133910	
2013.0	4.0	15.0	0	77.0714357274	8.21465113765	4.23544142605	0	0	3.50293449546	11.7175856331	
2013.0	4.0	16.0	0	76.9003499248	6.57172091012	5.38284789771	0	0	3.32778777068	9.89950868081	
2013.0	4.0	17.0	0	76.7254347994	5.25737672810	4.86586566184	0	0	3.16139838215	8.41877511025	
2013.0	4.0	18.0	0	76.5467835188	4.39473611851	3.13064425242	1.95252188201	0	3.00332846304	7.39806458155	
2013.0	4.0	19.0	0	76.3644905773	3.51578889481	3.39424814534	0.648389715425	0	2.85316203989	6.36895093470	
2013.0	4.0	20.0	0	76.1786517033	4.37448419736	4.59276510726	3.82709582337	0.693005503938	2.87798788749	7.25247208484	
2013.0	4.0	21.0	0	75.9893637658	6.07696569053	3.68744032913	3.4086755796	2.68034781530	3.23033291228	9.30729860281	
2013.0	4.0	22.0	0	75.7967246820	15.0577789628	3.88092813925	3.70194496483	8.59762646711	4.65826671504	19.7160456779	
2013.0	4.0	23.0	0	75.6008333240	12.0470093605	4.67465406690	2.49346045740	0	4.42535337928	16.4723627398	
2013.0	4.0	24.0	0	75.4017894261	9.74818370990	4.12619450514	3.11481279915	0	4.20408571032	13.9522694202	
2013.0	4.0	25.0	0	75.1996934926	12.2934902444	3.86079210176	3.15320173940	3.37830044923	4.75417780568	17.0476680501	
2013.0	4.0	26.0	0.86061700945	74.9946467057	9.84594327639	6.10155167167	0.744723185684	0.10174410319	4.52058726233	14.3665305387	
2013.0	4.0	27.0	0	74.7867508344	7.87675462111	5.43978095036	0	0	4.29455789922	12.1713125203	
